county_code,district_code,school_code,educational_option,charter,low_grade,high_grade,enrollment,free_meal_count,f_percent,free_and_reduce_count,fr_percent
19,64709,6014963,Traditional,N,K,5,890,784,0.893,845,0.962
19,64709,6014971,Traditional,N,K,5,843,699,0.843,782,0.943
19,64709,6106736,Traditional,N,6,8,1480,1284,0.868,1427,0.964
19,64717,1,N/A,N/A,,,4,1,0.25,1,0.25
19,64717,6014997,Traditional,N,K,5,285,152,0.561,202,0.745
19,64717,6015036,Traditional,N,K,5,487,223,0.475,311,0.663
19,64717,6015044,Traditional,N,6,8,895,426,0.476,620,0.693
19,64717,6015051,Traditional,N,K,5,277,139,0.502,206,0.744
19,64717,6015069,Traditional,N,6,8,654,338,0.517,488,0.746
19,64717,6015077,Traditional,N,K,5,523,234,0.447,327,0.625
19,64717,6015085,Traditional,N,K,5,405,212,0.523,298,0.736
19,64717,6015093,Traditional,N,K,5,471,246,0.522,326,0.692
19,64717,6015101,Traditional,N,K,5,381,224,0.61,280,0.763
19,64725,0,N/A,N/A,K,Adult,36,11,0.306,11,0.306
19,64725,1,N/A,N/A,,,211,71,0.423,75,0.446
19,64725,101741,Community Day School,N,7,12,8,1,0.333,1,0.333
19,64725,107458,Traditional,N,K,5,476,369,0.787,394,0.84
19,64725,114603,Traditional,N,K,5,1092,859,0.798,985,0.915
19,64725,115535,Traditional,N,6,8,777,599,0.771,694,0.893
19,64725,125153,Alternative School of Choice,N,9,12,248,188,0.825,195,0.855
19,64725,127381,Traditional,N,9,12,565,167,0.296,224,0.397
19,64725,127506,Traditional,Y,6,8,170,26,0.153,31,0.182
19,64725,131938,Traditional,Y,9,12,4,4,1,4,1
19,64725,132324,Traditional,N,9,12,121,38,0.314,49,0.405
19,64725,132381,Traditional,N,6,8,220,81,0.368,99,0.45
19,64725,1930411,Traditional,N,K,12,626,294,0.48,423,0.69
19,64725,1934470,Traditional,N,9,12,3195,2085,0.678,2427,0.789
19,64725,1934678,Traditional,N,9,12,3378,1306,0.394,1698,0.512
19,64725,1935758,Traditional,N,9,12,3616,1267,0.357,1569,0.442
19,64725,1936947,Traditional,N,9,12,4370,2121,0.498,2474,0.581
19,64725,1937176,Continuation School,N,11,12,161,93,0.721,99,0.767
19,64725,1939875,Traditional,N,9,12,3792,1789,0.484,2107,0.57
19,64725,1995539,Traditional,N,9,12,681,201,0.298,289,0.429
19,64725,1995570,Alternative School of Choice,N,9,12,929,384,0.622,409,0.663
19,64725,1995935,Traditional,N,9,12,2630,1808,0.708,2064,0.808
19,64725,1996503,Alternative School of Choice,N,9,12,452,216,0.484,260,0.583
19,64725,6015119,Traditional,N,K,5,928,789,0.861,867,0.947
19,64725,6015135,Traditional,N,K,5,605,479,0.798,540,0.9
19,64725,6015143,Traditional,N,K,5,690,421,0.625,512,0.76
19,64725,6015150,Traditional,N,K,5,504,192,0.386,244,0.49
19,64725,6015168,Traditional,N,K,5,371,248,0.679,283,0.775
19,64725,6015184,Traditional,N,K,5,776,610,0.799,676,0.886
19,64725,6015192,Traditional,N,K,5,564,289,0.521,322,0.58
19,64725,6015200,Traditional,N,K,5,837,682,0.833,771,0.941
19,64725,6015242,Traditional,N,K,5,487,92,0.193,119,0.25
19,64725,6015259,Traditional,N,K,5,533,154,0.293,196,0.373
19,64725,6015267,Traditional,N,K,8,1036,233,0.228,301,0.295
19,64725,6015275,Traditional,N,K,5,730,606,0.85,629,0.882
19,64725,6015283,Traditional,N,K,5,609,132,0.218,156,0.258
19,64725,6015309,Traditional,N,K,5,521,95,0.184,129,0.25
19,64725,6015317,Traditional,N,K,5,587,103,0.18,118,0.206
19,64725,6015325,Traditional,N,K,5,761,573,0.768,675,0.905
19,64725,6015333,Traditional,N,K,8,738,250,0.339,342,0.464
19,64725,6015341,Traditional,N,K,5,1109,759,0.695,883,0.809
19,64725,6015358,Traditional,N,K,5,900,677,0.764,785,0.886
19,64725,6015366,Traditional,N,K,5,773,134,0.177,192,0.253
19,64725,6015374,Traditional,N,K,5,433,257,0.608,302,0.714
19,64725,6015382,Traditional,N,K,8,762,516,0.678,624,0.82
19,64725,6015408,Traditional,N,K,5,335,94,0.283,112,0.337
19,64725,6015416,Traditional,N,K,5,753,617,0.829,695,0.934
19,64725,6015424,Traditional,N,K,5,964,741,0.778,809,0.849
19,64725,6015432,Traditional,N,K,5,955,733,0.778,784,0.832
19,64725,6015440,Traditional,N,K,5,1114,914,0.834,964,0.88
19,64725,6015457,Traditional,N,K,5,1053,331,0.318,422,0.405
19,64725,6015465,Traditional,N,K,5,530,164,0.314,210,0.402
19,64725,6015473,Traditional,N,K,5,747,85,0.116,97,0.132
19,64725,6015481,Traditional,N,K,5,360,146,0.409,174,0.487
19,64725,6015499,Traditional,N,K,5,453,149,0.33,214,0.475
19,64725,6015507,Traditional,N,K,5,370,235,0.642,291,0.795
19,64725,6015515,Traditional,N,K,5,705,581,0.83,642,0.917
19,64725,6015531,Traditional,N,K,8,1127,703,0.63,886,0.795
19,64725,6015549,Traditional,N,K,5,372,40,0.11,41,0.112
19,64725,6015556,Traditional,N,K,8,886,153,0.173,201,0.227
19,64725,6015572,Traditional,N,6,8,798,596,0.747,689,0.863
19,64725,6015580,Traditional,N,K,5,566,130,0.23,173,0.306
19,64725,6015598,Traditional,N,K,5,432,209,0.486,270,0.628
19,64725,6015606,Traditional,N,K,5,1080,827,0.776,859,0.806
19,64725,6015614,Traditional,N,K,5,727,548,0.775,637,0.901
19,64725,6015622,Traditional,N,K,5,680,530,0.791,566,0.845
19,64725,6015648,Traditional,N,K,8,793,268,0.341,356,0.454
19,64725,6015663,Traditional,N,K,5,599,210,0.356,264,0.447
19,64725,6015671,Traditional,N,K,5,602,469,0.792,520,0.878
19,64725,6015689,Traditional,N,K,5,1028,820,0.815,857,0.852
19,64725,6015697,Traditional,N,K,5,713,611,0.862,662,0.934
19,64725,6057780,Traditional,N,6,8,911,703,0.772,799,0.877
19,64725,6057798,Traditional,N,6,8,869,474,0.545,571,0.657
19,64725,6057806,Traditional,N,6,8,1108,880,0.794,988,0.892
19,64725,6057814,Traditional,N,6,8,660,532,0.806,611,0.926
19,64725,6057822,Traditional,N,6,8,922,354,0.384,432,0.469
19,64725,6057830,Traditional,N,6,8,874,144,0.165,188,0.215
19,64725,6057848,Traditional,N,6,8,844,663,0.786,756,0.896
19,64725,6061337,Traditional,N,6,8,965,373,0.387,488,0.506
19,64725,6061345,Traditional,N,6,8,1216,1041,0.856,1116,0.918
19,64725,6061352,Traditional,N,8,8,219,171,0.781,192,0.877
19,64725,6061360,Traditional,N,6,8,1523,731,0.48,912,0.599
19,64725,6061378,Traditional,N,6,8,1298,365,0.281,470,0.362
19,64725,6061386,Traditional,N,6,8,1116,968,0.867,1046,0.937
19,64725,6108013,Traditional,N,K,5,835,639,0.775,679,0.824
19,64725,6109292,Traditional,N,K,5,435,268,0.631,335,0.788
19,64725,6112056,Traditional,N,K,8,954,798,0.844,888,0.94
19,64725,6116933,Traditional,N,K,8,1309,1020,0.786,1143,0.881
19,64733,1,N/A,N/A,,,2790,787,0.332,865,0.365
19,64733,100289,Traditional,Y,K,5,350,335,0.991,338,1
19,64733,100669,Traditional,Y,5,8,523,432,0.826,507,0.969
19,64733,100677,Traditional,Y,9,12,390,123,0.323,169,0.444
19,64733,100743,Traditional,Y,K,5,302,264,0.874,296,0.98
19,64733,100750,Traditional,Y,9,12,482,404,0.89,442,0.974
19,64733,100776,Traditional,Y,6,12,495,354,0.718,420,0.852
19,64733,100800,Traditional,Y,9,12,483,368,0.785,426,0.908
19,64733,100867,Traditional,Y,5,8,497,412,0.829,473,0.952
19,64733,101196,Traditional,Y,9,12,654,393,0.617,431,0.677
19,64733,101329,Community Day School,N,7,12,158,105,0.82,117,0.914
19,64733,101444,Traditional,Y,5,8,367,273,0.744,323,0.88
19,64733,101618,Traditional,N,K,1,223,185,0.911,196,0.966
19,64733,101659,Traditional,Y,9,12,141,126,0.92,126,0.92
19,64733,101675,Traditional,Y,9,12,620,528,0.86,574,0.935
19,64733,101683,Traditional,Y,6,12,357,139,0.39,230,0.646
19,64733,102137,Community Day School,N,7,12,78,70,0.946,70,0.946
19,64733,102335,Traditional,Y,K,8,458,66,0.146,82,0.182
19,64733,102426,Traditional,Y,K,5,287,231,0.805,259,0.902
19,64733,102434,Traditional,Y,9,12,622,506,0.83,552,0.905
19,64733,102442,Traditional,Y,6,8,351,230,0.655,295,0.84
19,64733,102483,Traditional,Y,K,5,499,441,0.906,462,0.949
19,64733,102491,Traditional,Y,K,5,655,462,0.716,545,0.845
19,64733,102541,Traditional,Y,6,12,838,710,0.859,740,0.895
19,64733,102764,Community Day School,N,7,12,177,95,0.725,102,0.779
19,64733,102913,Traditional,N,9,12,387,234,0.617,273,0.72
19,64733,102921,Traditional,N,9,12,451,225,0.503,313,0.7
19,64733,106351,Traditional,Y,K,12,846,379,0.457,485,0.585
19,64733,106427,Traditional,Y,K,5,313,270,0.863,299,0.955
19,64733,106435,Traditional,Y,9,12,324,254,0.822,276,0.893
19,64733,106831,Traditional,Y,9,12,599,414,0.718,504,0.873
19,64733,106849,Traditional,Y,9,12,617,536,0.889,591,0.98
19,64733,106864,Traditional,Y,6,12,980,837,0.862,940,0.968
19,64733,106872,Traditional,Y,5,8,375,271,0.723,325,0.867
19,64733,106914,Traditional,N,K,5,631,522,0.843,560,0.905
19,64733,106922,Traditional,N,K,1,211,185,0.916,195,0.965
19,64733,106930,Traditional,N,K,K,170,122,0.853,136,0.951
19,64733,106948,Traditional,N,1,5,335,290,0.866,300,0.896
19,64733,106955,Traditional,N,K,5,652,541,0.856,589,0.932
19,64733,106971,Traditional,N,6,8,1202,1011,0.841,1088,0.905
19,64733,106989,Traditional,N,6,8,1113,901,0.81,1046,0.94
19,64733,106997,Alternative School of Choice,N,9,12,839,657,0.793,741,0.895
19,64733,107003,Traditional,N,9,12,1072,572,0.545,744,0.709
19,64733,107011,Traditional,N,6,12,863,617,0.721,771,0.901
19,64733,107755,Traditional,Y,9,12,980,451,0.476,570,0.601
19,64733,108878,Traditional,Y,9,12,800,258,0.332,360,0.463
19,64733,108886,Traditional,Y,K,8,433,289,0.672,370,0.86
19,64733,108894,Traditional,Y,9,12,600,493,0.846,559,0.959
19,64733,108910,Traditional,Y,K,8,583,469,0.835,517,0.92
19,64733,108928,Traditional,Y,K,12,1424,327,0.233,554,0.394
19,64733,108936,Traditional,Y,9,12,601,482,0.809,548,0.919
19,64733,109181,Traditional,N,K,K,173,144,0.935,148,0.961
19,64733,109199,Traditional,N,K,1,207,167,0.856,178,0.913
19,64733,109207,Traditional,N,K,K,253,173,0.779,205,0.923
19,64733,109223,Traditional,N,K,2,136,117,0.907,124,0.961
19,64733,109231,Traditional,N,K,K,207,171,0.905,180,0.952
19,64733,109249,Traditional,N,K,K,269,216,0.889,232,0.955
19,64733,109256,Traditional,N,K,2,212,185,0.907,199,0.975
19,64733,109264,Traditional,N,K,2,179,141,0.829,156,0.918
19,64733,109272,Traditional,N,K,1,268,213,0.866,230,0.935
19,64733,109280,Traditional,N,K,2,181,140,0.828,161,0.953
19,64733,109298,Traditional,N,K,3,143,112,0.806,127,0.914
19,64733,109306,Traditional,N,K,1,214,178,0.904,191,0.97
19,64733,109314,Traditional,N,K,5,466,370,0.81,410,0.897
19,64733,109322,Traditional,N,K,5,613,460,0.786,527,0.901
19,64733,109330,Traditional,N,K,5,666,577,0.888,602,0.926
19,64733,109348,Traditional,N,K,5,466,411,0.893,436,0.948
19,64733,109355,Traditional,N,K,5,419,354,0.859,383,0.93
19,64733,109363,Traditional,N,K,5,501,356,0.762,416,0.891
19,64733,109371,Traditional,N,K,5,715,617,0.879,658,0.937
19,64733,109389,Traditional,N,K,5,513,432,0.857,459,0.911
19,64733,109397,Traditional,N,K,5,517,429,0.856,461,0.92
19,64733,109405,Traditional,N,K,5,471,400,0.868,436,0.946
19,64733,109413,Traditional,N,K,5,608,484,0.807,548,0.913
19,64733,109421,Traditional,N,K,5,588,415,0.755,497,0.904
19,64733,109439,Traditional,N,K,6,339,252,0.775,293,0.902
19,64733,109447,Traditional,N,9,12,1808,1500,0.866,1608,0.928
19,64733,109454,Traditional,N,9,12,2105,1527,0.747,1823,0.891
19,64733,109462,Traditional,N,9,12,1377,983,0.734,1189,0.888
19,64733,109512,Continuation School,N,9,12,172,65,0.833,70,0.897
19,64733,109884,Traditional,Y,6,8,386,293,0.759,337,0.873
19,64733,109934,Traditional,Y,K,8,440,99,0.228,132,0.303
19,64733,110304,Traditional,Y,6,12,382,337,0.944,352,0.986
19,64733,110668,Continuation School,N,9,12,150,104,0.929,105,0.938
19,64733,111211,Traditional,Y,K,8,434,422,0.988,422,0.988
19,64733,111484,Traditional,Y,9,12,126,90,0.928,90,0.928
19,64733,111492,Traditional,Y,9,12,630,526,0.855,586,0.953
19,64733,111500,Traditional,Y,9,12,451,394,0.881,429,0.96
19,64733,111518,Traditional,Y,6,8,444,375,0.845,430,0.968
19,64733,111575,Traditional,Y,9,12,618,555,0.928,583,0.975
19,64733,111583,Traditional,Y,9,12,612,543,0.911,582,0.977
19,64733,111625,Traditional,Y,9,12,561,464,0.853,505,0.928
19,64733,111641,Traditional,Y,6,12,1003,811,0.817,945,0.952
19,64733,111658,Traditional,Y,9,12,601,444,0.751,527,0.892
19,64733,111955,Traditional,N,K,5,702,564,0.829,605,0.89
19,64733,111971,Traditional,N,K,6,758,632,0.852,679,0.915
19,64733,111989,Traditional,N,K,5,717,444,0.628,560,0.792
19,64733,111997,Traditional,N,K,5,475,353,0.764,410,0.887
19,64733,112003,Traditional,N,K,5,520,339,0.666,397,0.78
19,64733,112011,Traditional,N,6,8,824,719,0.873,768,0.932
19,64733,112029,Traditional,N,9,12,461,371,0.845,411,0.936
19,64733,112037,Traditional,N,9,12,612,459,0.798,520,0.904
19,64733,112045,Traditional,N,9,12,1436,981,0.704,1188,0.853
19,64733,112052,Traditional,N,9,12,1303,977,0.792,1065,0.864
19,64733,112060,Traditional,Y,K,8,545,65,0.119,88,0.162
19,64733,112201,Traditional,Y,6,8,321,267,0.832,305,0.95
19,64733,112227,Traditional,Y,6,8,289,265,0.917,280,0.969
19,64733,112235,Traditional,Y,K,6,508,148,0.3,204,0.414
19,64733,112334,Traditional,Y,K,5,221,194,0.911,209,0.981
19,64733,112508,Traditional,Y,9,11,564,411,0.777,492,0.93
19,64733,112862,Traditional,Y,9,12,257,208,0.832,220,0.88
19,64733,112870,Traditional,N,9,12,382,310,0.864,334,0.93
19,64733,114199,Traditional,N,6,8,1076,965,0.897,1008,0.937
19,64733,114850,Traditional,N,9,12,1547,1207,0.854,1290,0.912
19,64733,114884,Traditional,Y,K,5,309,262,0.853,282,0.919
19,64733,114959,Traditional,Y,6,8,337,307,0.911,327,0.97
19,64733,114967,Traditional,Y,K,5,236,194,0.851,220,0.965
19,64733,115030,Traditional,Y,6,12,455,303,0.679,360,0.807
19,64733,115048,Traditional,Y,K,2,800,546,0.708,709,0.92
19,64733,115113,Traditional,Y,5,8,229,59,0.258,73,0.319
19,64733,115139,Traditional,Y,K,5,358,313,0.889,330,0.938
19,64733,115212,Traditional,Y,6,12,487,331,0.688,383,0.796
19,64733,115253,Traditional,Y,9,12,259,187,0.751,217,0.871
19,64733,115287,Traditional,Y,6,8,241,217,0.9,234,0.971
19,64733,115766,Traditional,Y,K,8,705,643,0.923,673,0.966
19,64733,115782,Traditional,Y,K,8,609,350,0.584,409,0.683
19,64733,116509,Traditional,Y,9,12,312,259,0.852,294,0.967
19,64733,116954,Community Day School,N,9,12,70,31,0.939,33,1
19,64733,117028,Traditional,N,K,2,176,146,0.864,161,0.953
19,64733,117036,Traditional,Y,K,5,246,127,0.525,165,0.682
19,64733,117044,Traditional,N,6,8,1042,839,0.805,943,0.905
19,64733,117051,Traditional,N,9,12,1107,817,0.803,907,0.891
19,64733,117069,Traditional,N,9,12,579,382,0.746,425,0.83
19,64733,117077,Traditional,Y,7,12,436,390,0.97,396,0.985
19,64733,117598,Traditional,Y,9,12,453,343,0.781,393,0.895
19,64733,117606,Traditional,Y,9,12,528,405,0.789,450,0.877
19,64733,117614,Traditional,Y,6,8,306,86,0.281,90,0.294
19,64733,117622,Traditional,Y,6,12,184,130,0.707,140,0.761
19,64733,117630,Traditional,Y,6,12,148,117,0.791,131,0.885
19,64733,117648,Traditional,Y,6,8,165,136,0.824,139,0.842
19,64733,117655,Traditional,Y,K,5,291,185,0.638,215,0.741
19,64733,117721,Traditional,N,9,12,472,389,0.868,411,0.917
19,64733,117747,Traditional,N,9,12,430,308,0.748,355,0.862
19,64733,117754,Traditional,N,9,12,205,110,0.724,121,0.796
19,64733,117762,Traditional,N,9,12,435,327,0.805,364,0.897
19,64733,117846,Traditional,Y,6,8,357,288,0.807,333,0.933
19,64733,117895,Traditional,Y,6,8,477,430,0.901,470,0.985
19,64733,117903,Traditional,Y,K,4,548,421,0.768,500,0.912
19,64733,117911,Traditional,Y,9,12,187,134,0.736,145,0.797
19,64733,117937,Traditional,Y,K,5,365,313,0.882,346,0.975
19,64733,117945,Traditional,Y,K,5,337,327,0.985,327,0.985
19,64733,117952,Traditional,Y,K,5,193,171,0.91,184,0.979
19,64733,117978,Traditional,Y,K,8,397,73,0.184,95,0.24
19,64733,118588,Traditional,Y,9,12,1684,1369,0.905,1440,0.952
19,64733,119651,Traditional,N,9,12,492,363,0.796,419,0.919
19,64733,119685,Traditional,N,K,12,1149,963,0.851,1023,0.905
19,64733,119693,Traditional,N,K,12,998,757,0.789,843,0.879
19,64733,119701,Traditional,N,6,8,345,290,0.841,309,0.896
19,64733,119727,Traditional,N,9,12,1527,905,0.608,1090,0.733
19,64733,119735,Traditional,N,6,8,926,800,0.864,878,0.948
19,64733,119966,Traditional,N,9,12,913,720,0.815,787,0.891
19,64733,119974,Traditional,Y,6,8,193,152,0.788,179,0.927
19,64733,119982,Traditional,Y,K,5,450,390,0.878,422,0.95
19,64733,120014,Traditional,Y,K,8,612,530,0.883,572,0.953
19,64733,120022,Traditional,Y,5,8,486,381,0.784,441,0.907
19,64733,120030,Traditional,Y,6,8,455,413,0.908,452,0.993
19,64733,120048,Traditional,Y,6,8,331,277,0.837,309,0.934
19,64733,120071,Traditional,Y,6,12,438,395,0.912,401,0.926
19,64733,120097,Traditional,Y,K,5,469,380,0.848,436,0.973
19,64733,120360,Traditional,N,9,12,366,140,0.389,202,0.561
19,64733,120477,Traditional,Y,K,5,328,260,0.8,308,0.948
19,64733,120527,Traditional,Y,6,8,368,352,0.957,356,0.967
19,64733,120808,Community Day School,N,7,12,110,53,0.898,53,0.898
19,64733,121012,Traditional,Y,K,6,513,55,0.109,83,0.165
19,64733,121079,Traditional,Y,K,5,340,193,0.576,266,0.794
19,64733,121095,Traditional,N,6,12,593,426,0.751,486,0.857
19,64733,121103,Traditional,N,K,5,399,309,0.809,339,0.887
19,64733,121137,Traditional,Y,K,5,478,269,0.574,345,0.736
19,64733,121285,Traditional,Y,9,12,514,474,0.965,488,0.994
19,64733,121293,Traditional,Y,9,12,408,290,0.751,349,0.904
19,64733,121699,Traditional,Y,K,4,570,430,0.765,504,0.897
19,64733,121707,Traditional,Y,K,4,552,432,0.783,504,0.913
19,64733,121848,Traditional,Y,5,8,470,423,0.9,447,0.951
19,64733,122101,Traditional,N,K,5,646,545,0.862,592,0.937
19,64733,122119,Traditional,N,K,5,543,452,0.851,477,0.898
19,64733,122127,Traditional,N,K,5,377,337,0.928,355,0.978
19,64733,122135,Traditional,N,K,5,474,417,0.895,441,0.946
19,64733,122143,Traditional,N,K,6,875,764,0.883,811,0.938
19,64733,122150,Traditional,N,K,6,935,838,0.91,891,0.967
19,64733,122168,Traditional,N,K,6,616,500,0.828,561,0.929
19,64733,122176,Traditional,N,K,6,718,614,0.876,663,0.946
19,64733,122184,Traditional,N,K,5,814,723,0.903,756,0.944
19,64733,122192,Traditional,N,K,5,534,455,0.863,488,0.926
19,64733,122200,Traditional,N,K,5,480,331,0.71,411,0.882
19,64733,122218,Traditional,N,K,5,524,416,0.808,460,0.893
19,64733,122226,Traditional,N,K,5,541,357,0.676,431,0.816
19,64733,122234,Traditional,N,K,5,508,444,0.886,468,0.934
19,64733,122242,Traditional,Y,5,8,272,247,0.908,255,0.938
19,64733,122275,Traditional,N,9,12,147,103,0.736,117,0.836
19,64733,122333,Traditional,N,9,12,467,348,0.758,411,0.895
19,64733,122341,Traditional,N,9,12,382,299,0.808,336,0.908
19,64733,122358,Traditional,N,9,12,412,322,0.803,363,0.905
19,64733,122366,Traditional,N,9,12,406,312,0.815,344,0.898
19,64733,122374,Traditional,N,9,12,402,303,0.793,338,0.885
19,64733,122382,Traditional,N,9,12,413,316,0.788,352,0.878
19,64733,122390,Traditional,N,6,8,487,377,0.774,439,0.901
19,64733,122408,Traditional,N,6,8,459,367,0.8,424,0.924
19,64733,122416,Traditional,N,6,8,572,493,0.862,520,0.909
19,64733,122481,Traditional,Y,6,8,551,537,0.975,547,0.993
19,64733,122499,Traditional,Y,6,8,437,275,0.629,338,0.773
19,64733,122556,Traditional,Y,K,8,426,130,0.309,167,0.397
19,64733,122564,Traditional,Y,K,8,789,725,0.931,753,0.967
19,64733,122606,Traditional,Y,9,12,416,251,0.617,303,0.744
19,64733,122614,Traditional,Y,K,5,416,316,0.778,362,0.892
19,64733,122622,Traditional,Y,K,5,421,300,0.733,363,0.888
19,64733,122630,Traditional,Y,K,2,333,287,0.923,299,0.961
19,64733,122655,Traditional,Y,K,8,417,352,0.856,385,0.937
19,64733,122721,Traditional,Y,6,12,490,385,0.812,433,0.914
19,64733,122739,Traditional,Y,6,8,407,368,0.904,385,0.946
19,64733,122747,Traditional,Y,6,8,493,408,0.828,464,0.941
19,64733,122754,Traditional,Y,K,5,264,43,0.166,69,0.266
19,64733,122838,Traditional,Y,6,8,208,91,0.438,102,0.49
19,64733,122861,Traditional,Y,K,8,563,485,0.869,536,0.961
19,64733,123133,Traditional,Y,9,12,514,413,0.828,453,0.908
19,64733,123141,Traditional,Y,9,12,262,184,0.763,211,0.876
19,64733,123158,Traditional,Y,K,5,335,311,0.951,319,0.976
19,64733,123166,Traditional,Y,K,8,439,402,0.935,417,0.97
19,64733,123984,Traditional,Y,K,8,350,285,0.831,320,0.933
19,64733,123992,Traditional,Y,6,8,298,268,0.899,288,0.966
19,64733,124008,Traditional,Y,6,8,462,428,0.926,450,0.974
19,64733,124016,Traditional,Y,6,8,626,546,0.872,589,0.941
19,64733,124024,Traditional,Y,6,8,605,507,0.838,555,0.917
19,64733,124198,Traditional,Y,K,6,519,409,0.796,441,0.858
19,64733,124222,Traditional,Y,6,8,370,246,0.665,322,0.87
19,64733,124362,Traditional,N,9,12,1201,534,0.459,708,0.608
19,64733,124370,Traditional,N,9,12,498,321,0.66,405,0.833
19,64733,124388,Traditional,N,9,12,509,352,0.713,436,0.883
19,64733,124396,Traditional,N,9,12,477,312,0.684,378,0.829
19,64733,124404,Traditional,N,9,12,482,315,0.68,376,0.812
19,64733,124412,Traditional,N,9,12,269,216,0.854,238,0.941
19,64733,124420,Traditional,N,9,12,361,246,0.732,279,0.83
19,64733,124446,Traditional,N,6,8,502,444,0.884,476,0.948
19,64733,124453,Traditional,N,6,8,502,453,0.902,472,0.94
19,64733,124479,Traditional,N,9,12,1116,892,0.837,930,0.872
19,64733,124487,Traditional,N,9,12,527,433,0.846,463,0.904
19,64733,124495,Traditional,N,9,12,542,431,0.826,462,0.885
19,64733,124503,Traditional,N,9,12,480,389,0.853,415,0.91
19,64733,124511,Traditional,N,9,12,544,444,0.849,476,0.91
